type,queueSize,generated,collected,elapsedInMicros,retryOnFull
MutexBased,600,195000,195000,33846,1
MutexBased,600,195000,153112,28132,0
MutexBased,700,195000,195000,34588,1
MutexBased,700,195000,129198,23702,0
MutexBased,800,195000,195000,39870,1
MutexBased,800,195000,151902,25465,0
MutexBased,900,195000,195000,28868,1
MutexBased,900,195000,159207,24239,0
MutexBased,1000,195000,195000,31724,1
MutexBased,1000,195000,144426,26159,0
MutexBased,1100,195000,195000,31634,1
MutexBased,1100,195000,163423,26658,0
MutexBased,1200,195000,195000,32517,1
MutexBased,1200,195000,167519,26628,0
MutexBased,1300,195000,195000,32052,1
MutexBased,1300,195000,139924,25684,0
MutexBased,1400,195000,195000,34467,1
MutexBased,1400,195000,162249,29019,0
MutexBased,1500,195000,195000,34475,1
MutexBased,1500,195000,170320,29959,0
MutexBased,1600,195000,195000,34445,1
MutexBased,1600,195000,141036,24993,0
MutexBased,1700,195000,195000,27533,1
MutexBased,1700,195000,126709,19162,0
MutexBased,1800,195000,195000,34597,1
MutexBased,1800,195000,145060,25496,0
MutexBased,1900,195000,195000,29993,1
MutexBased,1900,195000,175581,29038,0
MutexBased,2000,195000,195000,32280,1
MutexBased,2000,195000,150156,26319,0
MutexBased,100,196000,196000,40182,1
MutexBased,100,196000,92138,18618,0
MutexBased,200,196000,196000,37890,1
MutexBased,200,196000,133453,27248,0
MutexBased,300,196000,196000,38297,1
MutexBased,300,196000,162258,31900,0
MutexBased,400,196000,196000,36598,1
MutexBased,400,196000,178672,31531,0
MutexBased,500,196000,196000,34119,1
MutexBased,500,196000,150173,25353,0
MutexBased,600,196000,196000,33365,1
MutexBased,600,196000,147171,25433,0
MutexBased,700,196000,196000,34223,1
MutexBased,700,196000,157936,27451,0
MutexBased,800,196000,196000,33555,1
MutexBased,800,196000,164376,34681,0
MutexBased,900,196000,196000,32096,1
MutexBased,900,196000,132375,21473,0
MutexBased,1000,196000,196000,33244,1
MutexBased,1000,196000,136947,24018,0
MutexBased,1100,196000,196000,32703,1
MutexBased,1100,196000,144020,24043,0
MutexBased,1200,196000,196000,33841,1
MutexBased,1200,196000,124034,22484,0
MutexBased,1300,196000,196000,31035,1
MutexBased,1300,196000,102842,17107,0
MutexBased,1400,196000,196000,34177,1
MutexBased,1400,196000,156338,28770,0
MutexBased,1500,196000,196000,34054,1
MutexBased,1500,196000,155512,26434,0
MutexBased,1600,196000,196000,33847,1
MutexBased,1600,196000,150306,25876,0
MutexBased,1700,196000,196000,29302,1
MutexBased,1700,196000,156936,21488,0
MutexBased,1800,196000,196000,35484,1
MutexBased,1800,196000,144886,25399,0
MutexBased,1900,196000,196000,31611,1
MutexBased,1900,196000,187110,29927,0
MutexBased,2000,196000,196000,33594,1
MutexBased,2000,196000,156681,26029,0
MutexBased,100,197000,197000,38394,1
MutexBased,100,197000,105436,22599,0
MutexBased,200,197000,197000,38228,1
MutexBased,200,197000,126354,24927,0
MutexBased,300,197000,197000,38299,1
MutexBased,300,197000,135576,25649,0
MutexBased,400,197000,197000,42384,1
MutexBased,400,197000,139152,28269,0
MutexBased,500,197000,197000,33073,1
MutexBased,500,197000,125329,23234,0
MutexBased,600,197000,197000,32840,1
MutexBased,600,197000,137719,23132,0
MutexBased,700,197000,197000,35377,1
MutexBased,700,197000,157594,28146,0
MutexBased,800,197000,197000,33078,1
MutexBased,800,197000,161211,28239,0
MutexBased,900,197000,197000,28854,1
MutexBased,900,197000,156814,24538,0
MutexBased,1000,197000,197000,33819,1
MutexBased,1000,197000,188208,30855,0
MutexBased,1100,197000,197000,33186,1
MutexBased,1100,197000,194031,31783,0
MutexBased,1200,197000,197000,35379,1
MutexBased,1200,197000,180132,29821,0
MutexBased,1300,197000,197000,30091,1
MutexBased,1300,197000,111304,18208,0
MutexBased,1400,197000,197000,35063,1
MutexBased,1400,197000,185475,32215,0
MutexBased,1500,197000,197000,35410,1
MutexBased,1500,197000,178501,31427,0
MutexBased,1600,197000,197000,34860,1
MutexBased,1600,197000,183078,32696,0
MutexBased,1700,197000,197000,30474,1
MutexBased,1700,197000,175274,24304,0
MutexBased,1800,197000,197000,34919,1
MutexBased,1800,197000,154427,26758,0
MutexBased,1900,197000,197000,31979,1
MutexBased,1900,197000,164247,28831,0
MutexBased,2000,197000,197000,32511,1
MutexBased,2000,197000,142457,23973,0
MutexBased,100,198000,198000,37537,1
MutexBased,100,198000,128869,24440,0
MutexBased,200,198000,198000,39079,1
MutexBased,200,198000,116811,22104,0
MutexBased,300,198000,198000,36317,1
MutexBased,300,198000,148837,29738,0
MutexBased,400,198000,198000,39705,1
MutexBased,400,198000,136908,26132,0
MutexBased,500,198000,198000,34150,1
MutexBased,500,198000,132621,22543,0
MutexBased,600,198000,198000,34727,1
MutexBased,600,198000,136893,23898,0
MutexBased,700,198000,198000,35720,1
MutexBased,700,198000,164884,28316,0
MutexBased,800,198000,198000,34493,1
MutexBased,800,198000,145685,25142,0
MutexBased,900,198000,198000,29175,1
MutexBased,900,198000,129824,18945,0
MutexBased,1000,198000,198000,32210,1
MutexBased,1000,198000,159233,27176,0
MutexBased,1100,198000,198000,32329,1
MutexBased,1100,198000,125559,21038,0
MutexBased,1200,198000,198000,34578,1
MutexBased,1200,198000,169138,28462,0
MutexBased,1300,198000,198000,31327,1
MutexBased,1300,198000,113576,18402,0
MutexBased,1400,198000,198000,35619,1
MutexBased,1400,198000,156558,27336,0
MutexBased,1500,198000,198000,36921,1
MutexBased,1500,198000,165807,29528,0
MutexBased,1600,198000,198000,36260,1
MutexBased,1600,198000,183678,31055,0
MutexBased,1700,198000,198000,28308,1
MutexBased,1700,198000,159786,25197,0
MutexBased,1800,198000,198000,35064,1
MutexBased,1800,198000,175125,30118,0
MutexBased,1900,198000,198000,30974,1
MutexBased,1900,198000,186957,27363,0
MutexBased,2000,198000,198000,35499,1
MutexBased,2000,198000,141154,24304,0
MutexBased,100,199000,199000,39600,1
MutexBased,100,199000,101210,20647,0
MutexBased,200,199000,199000,40089,1
MutexBased,200,199000,129079,26124,0
MutexBased,300,199000,199000,35747,1
MutexBased,300,199000,158645,30063,0
MutexBased,400,199000,199000,35110,1
MutexBased,400,199000,147760,28628,0
MutexBased,500,199000,199000,32719,1
MutexBased,500,199000,115488,20909,0
MutexBased,600,199000,199000,34832,1
MutexBased,600,199000,157639,26958,0
MutexBased,700,199000,199000,34625,1
MutexBased,700,199000,182059,33158,0
MutexBased,800,199000,199000,42372,1
MutexBased,800,199000,134732,23926,0
MutexBased,900,199000,199000,28723,1
MutexBased,900,199000,142972,22606,0
MutexBased,1000,199000,199000,31781,1
MutexBased,1000,199000,172773,28377,0
MutexBased,1100,199000,199000,32525,1
MutexBased,1100,199000,154788,25618,0
MutexBased,1200,199000,199000,35034,1
MutexBased,1200,199000,147373,25126,0
MutexBased,1300,199000,199000,33294,1
MutexBased,1300,199000,129517,22045,0
MutexBased,1400,199000,199000,34867,1
MutexBased,1400,199000,166216,27890,0
MutexBased,1500,199000,199000,35182,1
MutexBased,1500,199000,142942,25714,0
MutexBased,1600,199000,199000,33878,1
MutexBased,1600,199000,162278,28940,0
MutexBased,1700,199000,199000,28977,1
MutexBased,1700,199000,125910,17694,0
MutexBased,1800,199000,199000,35328,1
MutexBased,1800,199000,180073,33145,0
MutexBased,1900,199000,199000,32474,1
MutexBased,1900,199000,154557,26495,0
MutexBased,2000,199000,199000,33601,1
MutexBased,2000,199000,124953,21679,0
MutexBased,100,200000,200000,44920,1
MutexBased,100,200000,127404,25332,0
MutexBased,200,200000,200000,40015,1
MutexBased,200,200000,124528,25058,0
MutexBased,300,200000,200000,38108,1
MutexBased,300,200000,144128,27287,0
MutexBased,400,200000,200000,35207,1
MutexBased,400,200000,153514,29868,0
MutexBased,500,200000,200000,33451,1
MutexBased,500,200000,176706,28944,0
MutexBased,600,200000,200000,32955,1
MutexBased,600,200000,174139,28997,0
MutexBased,700,200000,200000,34909,1
MutexBased,700,200000,109849,20811,0
MutexBased,800,200000,200000,33937,1
MutexBased,800,200000,143504,24895,0
MutexBased,900,200000,200000,32421,1
MutexBased,900,200000,151171,23213,0
MutexBased,1000,200000,200000,34260,1
MutexBased,1000,200000,169124,27956,0
MutexBased,1100,200000,200000,31820,1
MutexBased,1100,200000,179559,30858,0
MutexBased,1200,200000,200000,33647,1
MutexBased,1200,200000,173037,30187,0
MutexBased,1300,200000,200000,31330,1
MutexBased,1300,200000,140522,21685,0
MutexBased,1400,200000,200000,34723,1
MutexBased,1400,200000,192997,33987,0
MutexBased,1500,200000,200000,34648,1
MutexBased,1500,200000,116974,26638,0
MutexBased,1600,200000,200000,33207,1
MutexBased,1600,200000,175517,28939,0
MutexBased,1700,200000,200000,29234,1
MutexBased,1700,200000,146103,23422,0
MutexBased,1800,200000,200000,36851,1
MutexBased,1800,200000,130152,23940,0
MutexBased,1900,200000,200000,31803,1
MutexBased,1900,200000,188861,27953,0
MutexBased,2000,200000,200000,31571,1
MutexBased,2000,200000,181794,29056,0
LockFreeBased,100,1000,1000,311,1
LockFreeBased,100,1000,1000,233,0
LockFreeBased,200,1000,1000,218,1
LockFreeBased,200,1000,199,181,0
LockFreeBased,300,1000,1000,319,1
LockFreeBased,300,1000,1000,322,0
LockFreeBased,400,1000,1000,252,1
LockFreeBased,400,1000,1000,165,0
LockFreeBased,500,1000,1000,126,1
LockFreeBased,500,1000,1000,351,0
LockFreeBased,600,1000,1000,177,1
LockFreeBased,600,1000,599,91,0
LockFreeBased,700,1000,1000,137,1
LockFreeBased,700,1000,989,102,0
LockFreeBased,800,1000,1000,314,1
LockFreeBased,800,1000,799,264,0
LockFreeBased,900,1000,1000,361,1
LockFreeBased,900,1000,1000,250,0
LockFreeBased,1000,1000,1000,119,1
LockFreeBased,1000,1000,999,184,0
LockFreeBased,1100,1000,1000,127,1
LockFreeBased,1100,1000,1000,108,0
LockFreeBased,1200,1000,1000,122,1
LockFreeBased,1200,1000,1000,239,0
LockFreeBased,1300,1000,1000,119,1
LockFreeBased,1300,1000,1000,94,0
LockFreeBased,1400,1000,1000,123,1
LockFreeBased,1400,1000,1000,123,0
LockFreeBased,1500,1000,1000,139,1
LockFreeBased,1500,1000,1000,203,0
LockFreeBased,1600,1000,1000,109,1
LockFreeBased,1600,1000,1000,81,0
LockFreeBased,1700,1000,1000,119,1
LockFreeBased,1700,1000,1000,158,0
LockFreeBased,1800,1000,1000,101,1
LockFreeBased,1800,1000,1000,115,0
LockFreeBased,1900,1000,1000,102,1
LockFreeBased,1900,1000,1000,204,0
LockFreeBased,2000,1000,1000,127,1
LockFreeBased,2000,1000,1000,125,0
LockFreeBased,100,2000,2000,115,1
LockFreeBased,100,2000,2000,307,0
LockFreeBased,200,2000,2000,221,1
LockFreeBased,200,2000,2000,133,0
LockFreeBased,300,2000,2000,102,1
LockFreeBased,300,2000,299,96,0
LockFreeBased,400,2000,2000,119,1
LockFreeBased,400,2000,2000,126,0
LockFreeBased,500,2000,2000,143,1
LockFreeBased,500,2000,2000,141,0
LockFreeBased,600,2000,2000,214,1
LockFreeBased,600,2000,599,137,0
LockFreeBased,700,2000,2000,113,1
LockFreeBased,700,2000,2000,270,0
LockFreeBased,800,2000,2000,114,1
LockFreeBased,800,2000,2000,112,0
LockFreeBased,900,2000,2000,170,1
LockFreeBased,900,2000,2000,107,0
LockFreeBased,1000,2000,2000,155,1
LockFreeBased,1000,2000,2000,99,0
LockFreeBased,1100,2000,2000,121,1
LockFreeBased,1100,2000,2000,293,0
LockFreeBased,1200,2000,2000,145,1
LockFreeBased,1200,2000,2000,122,0
LockFreeBased,1300,2000,2000,112,1
LockFreeBased,1300,2000,2000,145,0
LockFreeBased,1400,2000,2000,107,1
LockFreeBased,1400,2000,1399,114,0
LockFreeBased,1500,2000,2000,294,1
LockFreeBased,1500,2000,1499,166,0
LockFreeBased,1600,2000,2000,223,1
LockFreeBased,1600,2000,2000,179,0
LockFreeBased,1700,2000,2000,218,1
LockFreeBased,1700,2000,1699,112,0
LockFreeBased,1800,2000,2000,155,1
LockFreeBased,1800,2000,1799,150,0
LockFreeBased,1900,2000,2000,92,1
LockFreeBased,1900,2000,2000,139,0
LockFreeBased,2000,2000,2000,172,1
LockFreeBased,2000,2000,1999,131,0
LockFreeBased,100,3000,3000,195,1
LockFreeBased,100,3000,3000,95,0
LockFreeBased,200,3000,3000,307,1
LockFreeBased,200,3000,2953,343,0
LockFreeBased,300,3000,3000,156,1
LockFreeBased,300,3000,299,111,0
LockFreeBased,400,3000,3000,166,1
LockFreeBased,400,3000,3000,142,0
LockFreeBased,500,3000,3000,145,1
LockFreeBased,500,3000,499,74,0
LockFreeBased,600,3000,3000,145,1
LockFreeBased,600,3000,3000,128,0
LockFreeBased,700,3000,3000,190,1
LockFreeBased,700,3000,3000,126,0
LockFreeBased,800,3000,3000,137,1
LockFreeBased,800,3000,3000,96,0
LockFreeBased,900,3000,3000,101,1
LockFreeBased,900,3000,3000,103,0
LockFreeBased,1000,3000,3000,169,1
LockFreeBased,1000,3000,3000,330,0
LockFreeBased,1100,3000,3000,231,1
LockFreeBased,1100,3000,3000,197,0
LockFreeBased,1200,3000,3000,231,1
LockFreeBased,1200,3000,3000,242,0
LockFreeBased,1300,3000,3000,302,1
LockFreeBased,1300,3000,3000,228,0
LockFreeBased,1400,3000,3000,141,1
LockFreeBased,1400,3000,3000,146,0
LockFreeBased,1500,3000,3000,163,1
LockFreeBased,1500,3000,3000,112,0
LockFreeBased,1600,3000,3000,166,1
LockFreeBased,1600,3000,3000,102,0
LockFreeBased,1700,3000,3000,127,1
LockFreeBased,1700,3000,3000,315,0
LockFreeBased,1800,3000,3000,152,1
LockFreeBased,1800,3000,3000,136,0
LockFreeBased,1900,3000,3000,186,1
LockFreeBased,1900,3000,3000,127,0
LockFreeBased,2000,3000,3000,129,1
LockFreeBased,2000,3000,3000,128,0
LockFreeBased,100,4000,4000,125,1
LockFreeBased,100,4000,3884,143,0
LockFreeBased,200,4000,4000,283,1
LockFreeBased,200,4000,4000,146,0
LockFreeBased,300,4000,4000,147,1
LockFreeBased,300,4000,4000,122,0
LockFreeBased,400,4000,4000,129,1
LockFreeBased,400,4000,399,106,0
LockFreeBased,500,4000,4000,114,1
LockFreeBased,500,4000,4000,158,0
LockFreeBased,600,4000,4000,105,1
LockFreeBased,600,4000,4000,244,0
LockFreeBased,700,4000,4000,109,1
LockFreeBased,700,4000,4000,267,0
LockFreeBased,800,4000,4000,275,1
LockFreeBased,800,4000,4000,96,0
LockFreeBased,900,4000,4000,204,1
LockFreeBased,900,4000,4000,111,0
LockFreeBased,1000,4000,4000,224,1
LockFreeBased,1000,4000,3959,108,0
LockFreeBased,1100,4000,4000,105,1
LockFreeBased,1100,4000,4000,228,0
LockFreeBased,1200,4000,4000,92,1
LockFreeBased,1200,4000,2790,115,0
LockFreeBased,1300,4000,4000,299,1
LockFreeBased,1300,4000,1299,116,0
LockFreeBased,1400,4000,4000,257,1
LockFreeBased,1400,4000,4000,113,0
LockFreeBased,1500,4000,4000,136,1
LockFreeBased,1500,4000,4000,110,0
LockFreeBased,1600,4000,4000,162,1
LockFreeBased,1600,4000,4000,144,0
LockFreeBased,1700,4000,4000,249,1
LockFreeBased,1700,4000,1699,149,0
LockFreeBased,1800,4000,4000,226,1
LockFreeBased,1800,4000,4000,179,0
LockFreeBased,1900,4000,4000,128,1
LockFreeBased,1900,4000,1899,218,0
LockFreeBased,2000,4000,4000,507,1
LockFreeBased,2000,4000,4000,157,0
LockFreeBased,100,5000,5000,161,1
LockFreeBased,100,5000,4777,136,0
LockFreeBased,200,5000,5000,178,1
LockFreeBased,200,5000,5000,274,0
LockFreeBased,300,5000,5000,170,1
LockFreeBased,300,5000,5000,180,0
LockFreeBased,400,5000,5000,107,1
LockFreeBased,400,5000,5000,260,0
LockFreeBased,500,5000,5000,154,1
LockFreeBased,500,5000,499,113,0
LockFreeBased,600,5000,5000,137,1
LockFreeBased,600,5000,2696,195,0
LockFreeBased,700,5000,5000,440,1
LockFreeBased,700,5000,4689,161,0
LockFreeBased,800,5000,5000,369,1
LockFreeBased,800,5000,5000,316,0
LockFreeBased,900,5000,5000,428,1
LockFreeBased,900,5000,5000,523,0
LockFreeBased,1000,5000,5000,271,1
LockFreeBased,1000,5000,5000,439,0
LockFreeBased,1100,5000,5000,330,1
LockFreeBased,1100,5000,1099,144,0
LockFreeBased,1200,5000,5000,150,1
LockFreeBased,1200,5000,1199,302,0
LockFreeBased,1300,5000,5000,191,1
LockFreeBased,1300,5000,5000,168,0
LockFreeBased,1400,5000,5000,374,1
LockFreeBased,1400,5000,5000,332,0
LockFreeBased,1500,5000,5000,244,1
LockFreeBased,1500,5000,1499,161,0
LockFreeBased,1600,5000,5000,147,1
LockFreeBased,1600,5000,5000,132,0
LockFreeBased,1700,5000,5000,251,1
LockFreeBased,1700,5000,5000,178,0
LockFreeBased,1800,5000,5000,174,1
LockFreeBased,1800,5000,5000,161,0
LockFreeBased,1900,5000,5000,125,1
LockFreeBased,1900,5000,5000,272,0
LockFreeBased,2000,5000,5000,225,1
LockFreeBased,2000,5000,5000,167,0
LockFreeBased,100,6000,6000,164,1
LockFreeBased,100,6000,99,147,0
LockFreeBased,200,6000,6000,151,1
LockFreeBased,200,6000,5340,154,0
LockFreeBased,300,6000,6000,240,1
LockFreeBased,300,6000,6000,326,0
LockFreeBased,400,6000,6000,263,1
LockFreeBased,400,6000,6000,412,0
LockFreeBased,500,6000,6000,172,1
LockFreeBased,500,6000,1783,121,0
LockFreeBased,600,6000,6000,201,1
LockFreeBased,600,6000,4770,123,0
LockFreeBased,700,6000,6000,393,1
LockFreeBased,700,6000,5823,197,0
LockFreeBased,800,6000,6000,162,1
LockFreeBased,800,6000,799,186,0
LockFreeBased,900,6000,6000,281,1
LockFreeBased,900,6000,6000,318,0
LockFreeBased,1000,6000,6000,194,1
LockFreeBased,1000,6000,6000,201,0
LockFreeBased,1100,6000,6000,200,1
LockFreeBased,1100,6000,6000,146,0
LockFreeBased,1200,6000,6000,294,1
LockFreeBased,1200,6000,6000,170,0
LockFreeBased,1300,6000,6000,279,1
LockFreeBased,1300,6000,5577,184,0
LockFreeBased,1400,6000,6000,147,1
LockFreeBased,1400,6000,6000,113,0
LockFreeBased,1500,6000,6000,138,1
LockFreeBased,1500,6000,1499,130,0
LockFreeBased,1600,6000,6000,108,1
LockFreeBased,1600,6000,6000,148,0
LockFreeBased,1700,6000,6000,127,1
LockFreeBased,1700,6000,6000,163,0
LockFreeBased,1800,6000,6000,276,1
LockFreeBased,1800,6000,5857,137,0
LockFreeBased,1900,6000,6000,204,1
LockFreeBased,1900,6000,6000,620,0
LockFreeBased,2000,6000,6000,390,1
LockFreeBased,2000,6000,6000,190,0
LockFreeBased,100,7000,7000,517,1
LockFreeBased,100,7000,7000,300,0
LockFreeBased,200,7000,7000,195,1
LockFreeBased,200,7000,7000,136,0
LockFreeBased,300,7000,7000,181,1
LockFreeBased,300,7000,299,150,0
LockFreeBased,400,7000,7000,262,1
LockFreeBased,400,7000,2638,114,0
LockFreeBased,500,7000,7000,178,1
LockFreeBased,500,7000,6014,141,0
LockFreeBased,600,7000,7000,323,1
LockFreeBased,600,7000,599,132,0
LockFreeBased,700,7000,7000,166,1
LockFreeBased,700,7000,4560,140,0
LockFreeBased,800,7000,7000,124,1
LockFreeBased,800,7000,5387,288,0
LockFreeBased,900,7000,7000,294,1
LockFreeBased,900,7000,6832,288,0
LockFreeBased,1000,7000,7000,192,1
LockFreeBased,1000,7000,2050,123,0
LockFreeBased,1100,7000,7000,162,1
LockFreeBased,1100,7000,7000,166,0
LockFreeBased,1200,7000,7000,179,1
LockFreeBased,1200,7000,7000,169,0
LockFreeBased,1300,7000,7000,121,1
LockFreeBased,1300,7000,1299,110,0
LockFreeBased,1400,7000,7000,145,1
LockFreeBased,1400,7000,1399,125,0
LockFreeBased,1500,7000,7000,153,1
LockFreeBased,1500,7000,7000,131,0
LockFreeBased,1600,7000,7000,194,1
LockFreeBased,1600,7000,7000,194,0
LockFreeBased,1700,7000,7000,301,1
LockFreeBased,1700,7000,7000,213,0
LockFreeBased,1800,7000,7000,100,1
LockFreeBased,1800,7000,7000,149,0
LockFreeBased,1900,7000,7000,121,1
LockFreeBased,1900,7000,7000,124,0
